,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Label
383,10,0,2,5,5,1,3,2,1,7,1,1,11,0,0,0,1
384,21,0,6,10,15,3,6,10,0,16,3,1,17,5,0,2,0
385,52,1,17,17,28,14,11,15,0,37,4,5,54,1,0,3,1
386,26,4,1,10,6,3,3,8,0,12,1,6,26,8,0,2,0
387,33,0,9,25,22,10,6,7,2,25,6,3,46,2,0,4,1
388,13,0,4,8,11,3,3,5,0,9,0,5,13,1,0,0,1
389,8,0,9,7,5,4,1,4,0,9,1,1,7,0,0,0,1
390,20,0,7,10,16,3,3,7,0,10,1,2,20,1,0,0,0
391,30,0,6,10,4,5,3,6,0,16,0,3,33,2,0,1,1
392,26,1,11,18,15,15,11,12,1,20,2,4,30,0,0,2,1
393,45,0,8,21,18,13,7,14,0,18,3,7,37,0,0,2,0
394,13,0,5,8,9,3,4,6,0,17,0,3,10,1,0,0,1
395,27,0,6,5,19,6,12,12,0,24,2,5,39,0,0,1,0
396,24,1,6,17,9,13,6,4,0,9,2,2,26,1,0,1,1
397,37,0,13,18,10,11,5,8,0,19,2,6,43,0,0,4,1
398,25,0,8,14,17,13,6,12,0,19,3,2,24,2,0,3,0
399,42,0,18,21,18,11,7,23,0,34,2,6,33,0,0,9,0
