,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Label
0,0.43271882212309104,0.0,0.06290560353325218,0.12487339764566856,0.18824671928652925,0.2509956257153723,0.0,0.37743362119951307,0.0,0.43379926918160616,0.0,0.0,0.495770593350407,0.3027800227692399,0.06274890642884308,0.15076045934896573,0.0,1
1,0.532124558767258,0.0,0.1299589314941438,0.25798040903456254,0.19445280803023707,0.2376645431480675,0.11020690556286454,0.1949383972412157,0.045425324287125125,0.27739566922143744,0.0,0.06882026716773683,0.5761294668445239,0.0,0.25927041070698276,0.07786535343469489,0.0,1
2,0.32745935257504416,0.0,0.2665808651205304,0.3307421805964958,0.19943761153558312,0.13295840769038875,0.1017288565721857,0.33322608140066307,0.0,0.3939323752179971,0.0,0.1764611918980347,0.49241546902249644,0.0,0.29915641730337467,0.039930717040544836,0.11657468541889492,0
3,0.45740232079029836,0.0,0.23814100179420666,0.17190245437033125,0.15116677889925614,0.21595254128465163,0.15421387621640295,0.1298950918877491,0.022701505023426598,0.41588910660294953,0.016458229624010053,0.16050174151944327,0.46920822283409697,0.017367132775291082,0.41030982844083813,0.07782710370873988,0.0,0
4,0.752637838220691,0.0,0.06962656185678699,0.1382151168909356,0.13890624585150396,0.13890624585150396,0.2125593079320533,0.13925312371357398,0.0,0.20577738674608684,0.0,0.1474840869762294,0.4801472357408693,0.0,0.06945312292575198,0.0834340015740383,0.0,1
5,0.5096539278066295,0.06561192409897809,0.12348314225724762,0.34317552210535557,0.36952664168989463,0.07390532833797893,0.22618515600523487,0.12348314225724762,0.0,0.1216491601445481,0.0,0.05231278985231347,0.583915968693831,0.07924726685544134,0.17244576612195084,0.0,0.0,0
6,0.5220691164327351,0.18409759476361887,0.16168874643765144,0.19487282412602583,0.10368384538390145,0.31105153615170433,0.0705158801605464,0.10394276556706163,0.024221158581404945,0.35270766249189883,0.035119908506590566,0.14678214241449986,0.45510666127986943,0.1297078998217902,0.3571332452112161,0.08303690080968487,0.0,0
7,0.4017621960953418,0.0,0.13960302709239386,0.3711493180036475,0.3481381940630029,0.14920208316985842,0.10654670442084453,0.24929111980784618,0.0,0.363471167858307,0.030322738265637653,0.0475247161343244,0.5108243440170801,0.05599528678361465,0.23872333307177346,0.0896181936653281,0.0,0
8,0.11583658244551824,0.0,0.23575304933346763,0.350993583505267,0.11758289565666763,0.11758289565666763,0.11995303629541579,0.11787652466673382,0.0,0.6967548750869907,0.35845029376572396,0.0,0.11612581251449847,0.0,0.3527486869700029,0.0,0.0,0
9,0.43946259660417025,0.0,0.05962690141010529,0.29591218237924,0.0892175572700792,0.20817430029685147,0.06067728828323729,0.08944035211515794,0.06252524474424118,0.5580425172755579,0.0,0.18945397157005694,0.4993011996676044,0.0,0.1784351145401584,0.14290267545706228,0.0,1
10,0.42861098492686495,0.0,0.12828207246929957,0.15279101396238817,0.15355502803725482,0.17914753271013062,0.15665026574340815,0.12828207246929957,0.05380704204147759,0.42968117520802585,0.0,0.16303747158276993,0.6318840811882732,0.0,0.25592504672875804,0.030744262967743047,0.0,1
11,0.4997080390472861,0.028145034917990554,0.11653311919058065,0.23132893914424132,0.15851295898289097,0.20078308137832857,0.08624433847448067,0.16950271882266274,0.04443547597043651,0.35484365635983284,0.08053753112612323,0.10098094100599747,0.55313864079621,0.06798816292712412,0.3487285097623602,0.06347384591773464,0.0,1
12,0.6664413293568033,0.0,0.04844126474208145,0.19232071468480544,0.19328239252892115,0.09664119626446058,0.14788381666911965,0.1937650589683258,0.0,0.19088724386159842,0.0,0.05130452740977392,0.5726617315847953,0.07771987664991366,0.19328239252892115,0.0,0.0,1
13,0.5972091435487084,0.0,0.14703055788534547,0.33078504184447427,0.1857747882687678,0.10755382478718137,0.18951948576810748,0.20584278103948364,0.02055698887416508,0.2896936951130566,0.014903489566885133,0.20762830553018383,0.4441969991733534,0.03145306488441072,0.24444051087995766,0.04698340200787173,0.0,0
14,0.4781617022461064,0.0,0.22457648192979288,0.29720328825778175,0.2240170646050997,0.07467235486836657,0.0,0.22457648192979288,0.0784975638198613,0.3687350882555134,0.0,0.15856715459576004,0.47935561473216737,0.12010460205079754,0.33602559690764955,0.04485193113839371,0.0,1
15,0.66231936879275,0.0,0.0,0.2389140062763399,0.19208693485750242,0.09604346742875121,0.0979794337439868,0.14442496199235916,0.10096344527046633,0.3319865504549147,0.0,0.10197441459114369,0.4268398505848903,0.23171753031178838,0.24010866857187801,0.05768848451345403,0.0,0
16,0.39826575909456874,0.0,0.3039595690629949,0.3419196669645245,0.26277542149711297,0.22234843357448023,0.20620941177352772,0.26343162652126223,0.0,0.47911221717867275,0.030810318150447255,0.08584693030063617,0.2794821266875591,0.0,0.28298891545842936,0.02428246011037127,0.07089079181045357,0
17,0.3232432150527202,0.0,0.0,0.0,0.0,0.1640581603188532,0.0,0.16446784775628767,0.0,0.4860754719535695,0.0,0.0,0.324050314635713,0.26387463061820576,0.6562326412754128,0.0,0.0,1
18,0.5024277129090533,0.0,0.18353487571112462,0.22120252858313585,0.18307769253559378,0.13076978038256698,0.12006515839292224,0.22286377764922274,0.10997493462618416,0.3357881431444249,0.019932519067518084,0.09719162073601799,0.47785235755168165,0.0,0.4315402752624711,0.03141873425602368,0.0,1
19,0.4441170451826371,0.0,0.20982843904507079,0.27234569723231755,0.19320531592470658,0.19320531592470658,0.08212491332233651,0.17754714073044453,0.0,0.3816222447759503,0.0,0.06837875778115651,0.4293250253729441,0.3366518295311979,0.3381093028682365,0.09670727027762854,0.0,0
20,0.49671744176777466,0.02582454981497285,0.08748430844213585,0.25084855347494966,0.290887953594671,0.13574771167751312,0.12859228937663042,0.23329148917902895,0.0,0.4021965923061834,0.07389742064992218,0.07206525233312137,0.45007713900930046,0.17155246706937627,0.31997674895413813,0.03494435520780261,0.0,1
21,0.5272415209284899,0.0,0.023327239879465278,0.046306712563445415,0.2326913200452793,0.2792295840543352,0.18990537835040516,0.20994515891518747,0.048922259858500794,0.25278859905485485,0.0354678593179529,0.22235458172826303,0.5975003250387477,0.0,0.11634566002263964,0.13976598275989385,0.0,1
22,0.4178585137371534,0.0,0.20808502187708114,0.26041235301068505,0.3248869845626783,0.19854204612163676,0.09206549802236678,0.19903784701286023,0.018973879549390487,0.2852097745606228,0.013755760517195945,0.10540128062328227,0.5436811327561872,0.02903084047129014,0.36098553840297587,0.021682587269341896,0.03165033058916463,0
23,0.5700655991684102,0.0,0.1691972186533618,0.21591772139352655,0.21699739338391205,0.21699739338391205,0.2459682787026648,0.024171031236194542,0.0,0.3571806154217934,0.036750800346930915,0.07679919224957212,0.5000528615905108,0.03878035753567591,0.2411082148710134,0.0,0.0,0
24,0.39311770756872955,0.0,0.08889793645275158,0.3529411290895823,0.26602947827575935,0.39904421741363905,0.22615990393449958,0.22224484113187895,0.09321908572334911,0.4378880837649687,0.0,0.047076254529028215,0.350310467011975,0.07131457748188885,0.22169123189646614,0.053263513033888474,0.0,1
25,0.4694622077867061,0.0,0.22847941238975583,0.309240414294799,0.3107867357891833,0.06215734715783667,0.08454701939440282,0.2700211237333478,0.0,0.3887849380377809,0.06316201922622412,0.08799431144599187,0.4706343986773137,0.06665013183781622,0.24862938863134668,0.024889863273434364,0.0,0
26,0.48977030716513115,0.0,0.2265433708997989,0.1798837550197381,0.18078324326260542,0.22597905407825677,0.09221366262318526,0.2265433708997989,0.09502207477308063,0.4463574590426797,0.06888949099856452,0.047986775918071954,0.4909932049469477,0.0,0.27117486489390813,0.054293704759168164,0.0,1
27,0.5065900088986789,0.0,0.22093342344573594,0.21928656343448596,0.3673051348934342,0.22038308093606054,0.07494179477602665,0.07364447448191197,0.0,0.3627535024719286,0.0,0.07799744659336698,0.5078549034607001,0.0,0.22038308093606054,0.08824869469329001,0.0,1
28,0.45164992947294286,0.0,0.2218776572983914,0.34606590680013466,0.20551603680539907,0.12647140726486097,0.1612758941388802,0.20602925320564913,0.06647505211709054,0.24980835599367565,0.04819335417991474,0.03357034076242535,0.5932948454849797,0.05085482461055116,0.26875174043782957,0.05697376418239548,0.0,0
29,0.47557674136949374,0.0,0.22336241267901663,0.2586470211933404,0.25994035618398775,0.278507524482844,0.2651800230454102,0.14890827511934443,0.0,0.3300675227431808,0.056601828811529746,0.09856870897001346,0.4767641995179278,0.14931913983932835,0.20423885128741895,0.04460945984324678,0.06511695924033878,0
30,0.572655463934661,0.0,0.044826171022694296,0.24470617723665145,0.15650078348788551,0.15650078348788551,0.11403957095935721,0.06723925653404145,0.0,0.1987218401618673,0.034077934976674634,0.0237378765000657,0.662406133872891,0.1078796507828969,0.2012152930558528,0.10743103562569546,0.0,1
31,0.5708886427593328,0.0,0.09682371458059524,0.25627194893614813,0.16097087978018793,0.32194175956037585,0.09852936012645117,0.12909828610746032,0.06768674661973159,0.31795226850390934,0.147215440194843,0.06836450899269439,0.5087236296062551,0.0,0.2253592316922631,0.03867484735369548,0.0,1
32,0.49566846935262593,0.0,0.06304968098230913,0.3128985115203057,0.0,0.2515704999308055,0.0,0.3152484049115457,0.0,0.3726795706041124,0.0,0.13355283365771958,0.49690609413881653,0.0,0.2515704999308055,0.15110575740162924,0.0,1
33,0.6133224121233225,0.0,0.10922158406374599,0.24778842369192394,0.10894951440698296,0.1556421634385471,0.12702357754178945,0.249649335002848,0.03272303566457991,0.36891228282570176,0.023723679747512837,0.14872814398029882,0.47651169864986476,0.05006763248611821,0.2023348124701112,0.0747891410049384,0.0,1
34,0.5057250727339585,0.0,0.11620703460139704,0.1482953344075778,0.16559652038724706,0.14903686834852237,0.1351475845834359,0.1660100494305672,0.0,0.327088908163869,0.025240967679819364,0.1582403031586958,0.654177816327738,0.0,0.2152754765034212,0.07957240659957117,0.0,1
35,0.581593935621677,0.0,0.11836722121973114,0.18461912860261384,0.30361466543254195,0.16867481412918997,0.17207482421967302,0.15218642728251147,0.03546308941307656,0.3498276636018895,0.0,0.0895454729383554,0.4830953449740379,0.027130015469166296,0.26987970260670396,0.04052579384400109,0.0,1
36,0.25713306854848345,0.0,0.1308306575413861,0.12985543263068638,0.5220190397663943,0.3915142798247957,0.06656768451981647,0.2616613150827722,0.0,0.45110642327755224,0.09946061728970233,0.0,0.38666264852361615,0.0,0.19575713991239785,0.0,0.0,0
37,0.5146733914535644,0.0,0.2618685282411614,0.25991653383198965,0.0,0.0,0.0,0.0,0.0,0.7739377038801367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38,0.43240620854140377,0.0,0.10154333212245414,0.2015728357759205,0.23634424076490415,0.13505385186565952,0.1377761578689147,0.16923888687075692,0.0,0.40014080773039107,0.05146379135872758,0.10754534783297183,0.6002112115955865,0.10861174233989453,0.30387116669773395,0.040560031048515195,0.0,1
39,0.5363683413648386,0.0,0.1777069051115322,0.30236958844410095,0.3292050159188335,0.22791116486688473,0.12916956292707024,0.12693350365109443,0.026620697015403382,0.37514482943409877,0.01929958140566383,0.13443627972885971,0.4376689676731152,0.0,0.20258770210389754,0.06084212611392226,0.0,1
40,0.43050602284260575,0.0,0.10952186422767538,0.1630582158157982,0.24581035479740213,0.13656130822077897,0.1393140003065375,0.1916632623984319,0.0,0.4855285629072157,0.04163057966500591,0.14499434302437428,0.5394761810080174,0.0,0.30043487808571373,0.032810206150775005,0.0,0
