,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Label
0,0.3544107037661125,0.0,0.12051757428580455,0.0,0.12542786658939414,0.0,0.0,0.0,0.0,0.8290231246138648,0.17828801678404235,0.0,0.353653021411927,0.0,0.0,0.0,1
1,0.6725804591812788,0.0,0.3001837022018799,0.0694282602492274,0.22315299878884065,0.05773937457669418,0.0,0.0,0.0,0.63211857376103,0.0,0.0,0.0,0.0,0.0,0.0,1
2,0.5222190288892095,0.0,0.2663713451886175,0.0,0.06930605296685492,0.0,0.0,0.15859878307450911,0.0,0.7852844208626525,0.09851430204932775,0.0,0.0,0.0,0.0,0.0,0
3,0.6050941187441449,0.0,0.3174623299271712,0.02855399686163721,0.12848765050271233,0.023746669073047497,0.060997386128059036,0.04200413370939852,0.03744059087124073,0.7105943890562362,0.026091044555014115,0.0,0.05175432934368601,0.0,0.0,0.0,0
4,0.9333951482627072,0.0,0.10580052833561954,0.0,0.0,0.1424527515591737,0.0,0.0,0.0,0.31190857470862055,0.0,0.0,0.0,0.0,0.0,0.0,1
5,0.7095632010587699,0.15877069192124535,0.14477243754552233,0.23438677309823042,0.5022365158467463,0.06497520192863133,0.0,0.0,0.0,0.3319562845037319,0.0,0.14485192509869443,0.0,0.08817802034487508,0.0,0.0,0
6,0.5448767304598542,0.0,0.20587295769191294,0.0,0.14998264126488264,0.08315790976527154,0.07120177733771454,0.0,0.0,0.7890093212138372,0.06091174926789008,0.0,0.0,0.0,0.0,0.0,0
7,0.534105441772618,0.0,0.22941837307759222,0.061904776289794454,0.40789132060350075,0.012870634571037931,0.0,0.022766134222179758,0.0,0.6857377167089833,0.05656512060891917,0.0,0.0981775045758808,0.08733386302539048,0.0,0.0224777954441748,0
8,0.15708560837379887,0.0,0.3205023371232098,0.0,0.1667803414585238,0.0,0.0,0.0,0.0,0.7873891615941521,0.47413604529441816,0.0,0.0,0.0,0.0,0.0,0
9,0.4186236914556597,0.0,0.1898043194771372,0.0,0.04938439684533471,0.19166833091015723,0.0,0.0,0.10073238115355654,0.8393378893230296,0.0,0.0,0.06962145506361919,0.17340906972507303,0.0,0.0,1
10,0.6685575883222815,0.0,0.2131344492035512,0.06901299257212674,0.1774546122006097,0.0,0.0,0.0,0.09049126229906083,0.6702268965261786,0.0,0.0,0.06254327833470265,0.0,0.0,0.10023523372508229,1
11,0.6360816461707475,0.0,0.22305932209943227,0.03283030414224147,0.168834553403862,0.13651510361422098,0.0,0.0965895241631586,0.08609554673023695,0.6775242324526157,0.11999397944610868,0.06086776178175759,0.059505167744615416,0.0,0.0,0.0,1
12,0.8706300603065055,0.0,0.0807431669632704,0.0,0.33613166324961924,0.0,0.0,0.0,0.0,0.3173832433688653,0.0,0.0,0.0,0.14753718469977736,0.0,0.0,1
13,0.5910237865200726,0.0,0.22610024579440646,0.06100943419312111,0.17648424908186028,0.10147587051565199,0.0,0.13462117635231505,0.03999841556296158,0.6850775493141424,0.02787350355052282,0.22622438651908106,0.02764501205910763,0.10328488149222849,0.0,0.04430538850631144,0
14,0.521184664324973,0.0,0.3323046759307532,0.10760034437131219,0.20750633327964574,0.08948483752775035,0.0,0.0,0.0,0.7184182499905584,0.0,0.0,0.0,0.12144011237928636,0.0,0.15627993027089584,1
15,0.5966103204345525,0.28606401769851714,0.0,0.0,0.09049012372465468,0.11706862954087534,0.0,0.0,0.1845782517545421,0.51265712993993,0.0,0.0,0.12757175312535068,0.4766224509193793,0.0,0.0,0
16,0.5358079706834286,0.0,0.4251375909032618,0.04916416695252615,0.28443801196012725,0.08177385523511303,0.0,0.0,0.0,0.6565115565502673,0.0898469294287765,0.0,0.0,0.05548775884160269,0.0,0.0,0
17,0.3155186466620224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9489193767694735,0.0,0.0,0.0,0.0,0.0,0.0,1
18,0.5120189487831573,0.0,0.29847832007967995,0.0,0.1553196665823959,0.0669799080795255,0.0,0.0,0.31681504390590237,0.6843965316769006,0.036796229412594764,0.0,0.21896756624018868,0.045449306212403735,0.0,0.0,1
19,0.46832948016224357,0.0,0.35203896693392256,0.0,0.2617015866804056,0.13542713763800676,0.0,0.0,0.0,0.7413139622647505,0.0,0.0,0.03689433590575265,0.13784139806532383,0.0,0.0,0
20,0.5302104413510149,0.0,0.1690297325962669,0.0,0.31664983282028225,0.04551725947391712,0.058459437891709036,0.040256447065197556,0.0,0.7474701280824961,0.12502730817772137,0.0,0.0,0.09265739188488967,0.0,0.0,1
21,0.7203048202644096,0.0,0.04322472176829301,0.0,0.31490089866246274,0.058198958437526364,0.0,0.10294483089134406,0.09176038059438577,0.5946733347940616,0.06394461526279416,0.0,0.0,0.0,0.0,0.0,1
22,0.4867278524105954,0.05834433306690501,0.3014684692296324,0.17226277457937253,0.295295351597605,0.04775358444987925,0.0,0.0,0.03764575175834801,0.7144881891229498,0.02623401403604797,0.05322952782452241,0.18213273517968617,0.03240325859846744,0.0,0.0,0
23,0.6772080088798073,0.0,0.24383116930144233,0.0,0.2537656732199895,0.05471683605822356,0.0,0.0,0.0,0.5191579947010324,0.060118722466422206,0.0,0.05962590259060609,0.3712818229059765,0.0,0.0,0
24,0.7288358998624841,0.0,0.247841088800199,0.1337516865086159,0.25793897035864183,0.0,0.0,0.0,0.0,0.5682877789468991,0.0,0.0,0.0,0.0,0.0,0.0,1
25,0.4373359679253109,0.0,0.3346118112262786,0.06019299744831958,0.1547755664735214,0.0,0.0,0.08854643801497324,0.0,0.803784562980215,0.05500099288845789,0.0,0.0,0.06793513921614304,0.0,0.08742497525433224,0
26,0.37207122381937974,0.0,0.3795691344513212,0.12290458888455065,0.23702043642785037,0.0,0.0,0.0,0.16115503727630012,0.7460004821811967,0.11230333603176837,0.0,0.0,0.13871281893451992,0.0,0.17850798427343786,1
27,0.5159569543321779,0.0,0.42108353891958034,0.0,0.10955997549648677,0.1417396247896945,0.0,0.0,0.0,0.7241433318486825,0.0,0.0,0.0,0.0,0.0,0.0,1
28,0.6793426743976703,0.0,0.3465163312954096,0.0,0.3005288124320631,0.0,0.0,0.0,0.12260140779421967,0.5107791837520718,0.08543665361124245,0.0,0.21184072851583607,0.0,0.0,0.0,0
29,0.5116578837692023,0.0,0.38277706060730604,0.11267574204147589,0.2535098927430649,0.0,0.0,0.0,0.0,0.6839139096101821,0.102956788155396,0.0,0.0,0.1907524765262437,0.0,0.0,0
30,0.5972892575608327,0.0,0.15233143011047132,0.08220826411059784,0.21138390154846579,0.06836774733721539,0.0,0.0,0.0,0.6486790020542706,0.07511731167070644,0.0,0.29800616678422187,0.18556410558772837,0.0,0.11940019205292571,1
31,0.6755017255504349,0.0,0.17227857791282755,0.18594616781822473,0.11953185867822927,0.0,0.0,0.0,0.12190822929434969,0.6207560080636505,0.25486080492802465,0.0,0.0,0.0,0.0,0.0,1
32,0.5076541888443499,0.0,0.2589421711819587,0.20961386349285124,0.1347461741320674,0.17432344318056656,0.0,0.0,0.0,0.7633826108043077,0.0,0.0,0.0,0.0,0.0,0.0,1
33,0.49457194985292635,0.0,0.220735581721739,0.0,0.03281844193358528,0.08491556564829496,0.0,0.0,0.0,0.7746981824395168,0.04664940164720883,0.28395871324518374,0.04626699577789725,0.115239141288955,0.0,0.0,1
34,0.6935486427173594,0.0,0.19048747495136018,0.08811413736410634,0.19824857691285272,0.1465586251046824,0.0,0.0,0.0,0.5883141428070224,0.04025688408935607,0.2450469374017797,0.07985376105268778,0.0,0.0,0.0,1
35,0.6233755815941332,0.09096879932504179,0.2211957326130583,0.08952904791350816,0.17265599439385176,0.03722800495372037,0.09562650601455298,0.0,0.0,0.7064449551844589,0.0,0.0,0.0,0.050522225106956475,0.0,0.06501648970964218,1
