,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Label
124,31,0,10,2,10,1,0,1,0,41,3,0,7,0,0,0,0
125,2,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,1
126,18,0,12,2,5,1,0,0,0,20,0,0,0,0,0,0,0
127,6,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1
128,6,0,3,0,2,2,0,0,0,4,0,0,0,0,0,0,0
129,18,0,5,2,9,0,2,0,0,30,3,0,4,2,0,1,0
130,26,0,7,0,10,5,0,0,0,25,0,4,0,0,0,1,0
131,8,0,4,0,2,2,0,1,1,12,0,0,1,0,0,0,0
132,11,0,4,0,6,3,0,0,0,12,0,0,5,1,0,2,0
133,17,0,9,2,8,1,0,1,0,23,4,0,0,0,0,0,1
134,21,0,6,0,12,2,0,1,1,17,0,0,5,0,0,0,1
135,21,0,16,1,5,3,0,0,0,31,2,1,2,1,0,0,0
136,26,0,11,1,5,5,1,1,1,29,2,0,1,1,0,1,0
137,44,0,21,2,7,5,1,2,0,61,4,0,3,0,0,3,0
138,10,0,4,0,1,1,0,0,0,11,0,0,0,0,0,0,1
139,28,1,13,1,15,2,1,2,3,29,1,0,4,0,0,1,0
140,26,0,12,2,11,1,0,0,0,27,0,0,1,4,0,1,1
141,27,1,20,3,6,3,0,0,1,53,3,0,4,7,0,1,0
142,8,0,8,0,6,0,0,0,0,12,1,0,1,0,0,0,0
143,7,0,4,1,5,0,0,0,0,14,0,0,2,0,0,0,1
144,18,0,14,3,6,1,0,0,0,20,3,0,0,1,0,0,0
145,5,0,4,0,2,1,0,0,0,5,0,0,0,1,0,0,1
146,16,0,5,0,6,1,0,1,0,13,1,0,1,0,0,0,0
147,57,1,19,2,16,10,0,1,2,55,3,0,1,7,0,1,0
148,15,0,5,0,6,1,0,1,3,15,0,0,2,3,0,1,0
149,14,0,13,1,7,0,0,0,0,31,1,0,2,2,0,0,0
150,10,0,2,0,7,0,0,0,0,13,0,0,0,1,0,0,0
151,8,0,8,1,3,2,0,1,0,11,0,0,0,0,0,1,0
152,24,0,5,3,10,2,0,0,1,19,3,0,4,0,0,0,1
153,14,0,6,0,4,3,0,3,0,19,4,0,1,2,0,0,0
154,21,0,12,0,3,0,0,0,1,34,2,0,0,1,0,0,1
155,6,0,1,0,1,0,0,0,0,6,1,0,0,2,0,0,0
156,5,0,2,1,0,0,1,0,1,15,0,0,1,0,0,0,1
157,20,0,2,2,10,0,0,0,2,20,2,0,4,3,0,1,1
158,32,0,18,2,16,2,1,0,0,36,4,0,0,1,0,1,1
159,12,0,8,2,5,1,1,0,0,10,1,0,2,0,0,0,1
160,13,0,2,0,0,1,0,0,0,12,0,0,0,0,0,0,1
161,34,0,7,1,11,7,0,0,0,39,6,4,6,3,0,0,1
162,19,0,4,2,6,2,0,0,0,13,0,0,2,0,0,0,0
163,18,0,7,1,5,0,0,0,1,17,0,0,2,0,0,0,1
164,4,0,3,0,1,0,0,0,0,11,1,0,0,0,0,0,1
165,16,0,4,0,3,0,0,0,0,15,3,0,1,0,0,0,0
166,9,0,1,1,3,1,0,0,0,16,1,0,2,0,0,1,1
167,6,0,2,3,1,0,0,0,0,14,0,0,1,1,0,0,0
168,5,0,1,0,2,0,0,0,0,6,0,0,0,0,0,0,1
169,14,0,3,1,2,1,0,0,0,21,4,0,0,1,0,0,1
170,2,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,1
171,5,1,5,0,3,0,0,1,0,9,2,0,0,0,0,1,0
172,11,0,5,0,1,0,0,0,0,21,0,0,0,2,0,0,0
173,23,0,13,0,8,0,0,0,1,21,0,0,3,0,0,0,0
174,16,0,7,1,8,1,1,0,0,16,1,0,1,0,0,0,1
175,25,0,11,1,11,9,0,0,0,25,1,3,1,0,0,0,0
176,17,0,6,5,7,1,0,0,0,15,1,0,0,0,0,1,0
177,20,0,4,4,6,2,0,0,1,16,1,0,2,1,0,0,0
178,24,0,11,3,10,1,0,1,0,16,1,0,2,4,0,1,1
179,15,0,8,0,6,0,0,0,1,15,5,0,0,2,0,1,0
180,7,0,3,0,2,1,0,0,1,15,0,0,1,0,0,0,1
181,10,0,2,0,3,0,0,0,0,7,0,0,0,1,0,0,1
182,37,0,15,4,8,3,0,2,2,25,1,3,8,0,0,0,0
183,15,0,7,1,3,1,0,0,0,27,0,0,0,0,0,1,0
184,11,0,11,0,4,2,0,0,0,20,0,0,3,2,0,0,1
185,14,0,7,0,8,2,1,2,0,22,2,0,2,0,0,0,1
186,10,0,9,0,2,0,0,0,0,19,3,0,2,0,0,0,0
187,7,0,3,0,1,1,0,0,4,5,1,0,2,0,0,0,0
188,15,0,4,0,3,2,1,1,0,18,0,0,0,0,0,0,1
189,27,0,10,0,7,3,1,0,0,39,2,0,0,0,0,0,0
190,7,0,4,0,2,3,0,1,0,9,0,0,0,0,0,0,0
191,20,0,4,0,5,2,0,0,3,10,0,1,0,0,0,0,0
192,51,0,9,0,10,2,1,0,3,33,1,0,0,2,0,0,1
193,17,0,6,0,3,1,0,0,0,16,1,0,2,0,0,0,1
194,20,0,8,1,5,1,0,1,0,18,0,0,1,0,0,1,0
195,25,0,7,2,3,1,0,0,0,20,1,2,3,2,0,0,0
196,23,0,10,1,6,0,0,0,0,41,9,0,1,0,0,1,1
197,5,0,7,1,6,0,0,0,1,8,0,0,0,0,0,0,1
198,30,0,13,1,11,4,1,1,0,51,2,0,1,4,0,0,1
199,4,0,1,0,1,1,0,0,0,5,2,0,1,0,0,0,0
200,12,0,4,0,3,0,0,0,0,20,0,0,2,5,0,1,1
201,5,0,2,0,1,1,0,0,1,11,0,1,0,0,0,0,0
202,56,2,20,6,16,10,0,1,2,50,4,2,6,2,0,3,0
203,5,0,6,0,1,2,0,0,0,13,1,0,2,1,0,0,1
204,20,0,6,2,6,2,0,3,2,25,0,0,1,1,0,1,1
205,16,0,5,0,4,3,0,1,0,26,3,0,1,2,0,0,0
206,38,0,29,7,13,4,1,0,0,85,1,0,2,2,0,2,0
207,11,0,5,0,8,3,0,1,0,10,1,0,3,0,0,0,1
208,20,1,8,0,5,2,0,0,0,29,3,0,3,0,0,1,1
209,23,0,10,1,12,4,0,3,1,14,2,2,0,0,0,0,0
210,6,0,6,0,1,0,0,0,0,4,0,0,0,1,0,0,0
211,20,0,8,1,7,1,0,0,1,20,1,0,0,0,0,0,1
212,66,0,26,4,17,7,0,1,2,73,4,0,5,1,0,3,0
213,76,0,46,5,37,7,0,2,1,100,1,0,1,3,0,2,0
214,20,0,4,2,5,2,0,1,0,34,0,0,1,0,0,0,0
215,6,0,2,0,0,0,0,0,1,5,0,0,0,0,0,0,0
216,13,0,4,0,4,2,0,0,1,18,1,0,1,0,0,0,1
217,15,0,3,1,5,1,0,0,1,12,0,0,0,0,0,1,1
218,16,0,5,0,6,1,0,1,0,13,1,0,1,0,0,0,0
219,7,0,2,0,0,1,0,0,1,11,0,0,0,1,0,0,1
220,19,0,4,1,3,1,0,0,1,17,0,0,1,1,0,0,0
221,4,0,2,0,3,0,0,0,0,11,0,0,1,0,0,0,1
222,9,0,1,0,2,0,0,0,0,9,0,0,3,3,0,1,1
223,13,0,8,1,6,0,0,0,1,12,1,0,0,0,0,0,1
224,7,1,2,0,3,0,0,0,0,9,0,0,1,1,0,0,0
225,14,0,2,2,5,1,0,0,0,12,0,0,0,1,0,0,1
226,7,1,0,0,3,1,0,0,0,3,0,1,1,1,0,0,0
227,15,0,5,0,3,2,0,1,0,16,1,0,0,0,0,0,1
228,23,0,10,4,10,3,0,1,2,30,2,0,1,1,0,2,0
229,14,0,8,2,6,1,0,0,0,19,1,0,3,0,0,0,0
230,13,0,8,1,5,2,0,0,0,15,1,0,4,0,0,1,0
231,31,1,6,0,13,2,0,0,1,28,2,0,1,0,0,0,1
232,25,0,8,0,8,1,0,0,0,23,3,0,2,1,0,0,1
233,12,0,1,1,4,0,0,0,0,13,1,0,0,0,0,0,0
234,5,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1
235,28,0,7,0,7,5,0,0,0,26,3,0,2,4,0,0,1
236,7,0,3,1,5,0,0,0,0,10,0,0,0,0,0,0,1
237,9,0,5,1,4,1,0,2,1,19,0,0,0,1,1,0,1
238,18,0,11,1,5,3,0,0,2,20,1,0,1,2,0,0,0
239,9,0,9,0,4,0,0,0,0,9,1,0,3,0,0,0,0
240,11,0,7,0,2,0,0,0,2,16,0,0,1,0,0,0,1
241,13,1,6,0,3,1,0,1,0,17,2,0,1,1,0,0,0
242,5,0,8,0,2,0,0,0,0,10,1,0,0,0,0,0,1
243,16,0,4,2,5,2,0,0,0,8,2,0,0,0,0,0,0
244,20,0,5,0,6,1,0,0,0,23,2,1,0,4,0,0,1
245,10,0,2,1,2,0,0,0,1,11,1,0,0,1,0,1,0
246,11,0,1,0,4,0,0,0,0,11,1,0,0,1,0,0,1
247,7,0,4,0,3,1,0,0,0,11,0,0,3,0,0,0,1
248,26,0,10,1,11,4,1,0,0,21,0,0,2,0,0,1,0
249,9,1,7,1,3,2,0,0,1,7,0,2,0,0,0,0,1
250,9,0,6,0,5,0,0,0,0,10,1,0,0,1,0,0,1
251,11,0,5,0,2,0,0,0,4,30,0,0,3,2,0,1,1
252,13,0,0,1,9,1,0,0,0,15,2,0,2,1,0,0,0
253,40,0,7,5,11,6,0,1,2,43,2,0,4,3,0,0,0
254,13,0,5,0,4,1,0,0,0,18,0,0,0,0,0,0,1
255,21,0,0,0,10,2,1,1,0,35,0,0,0,0,0,0,0
256,15,0,9,0,5,1,0,1,0,10,0,0,2,0,0,0,0
257,20,0,6,1,8,0,0,0,2,23,0,0,2,0,0,1,1
258,11,0,2,0,2,0,0,0,0,9,1,0,0,0,0,0,1
259,9,1,4,0,0,2,0,0,0,9,0,0,2,0,0,0,0
260,12,0,5,2,4,0,0,0,1,6,1,1,0,0,0,0,1
261,17,0,7,0,4,4,0,1,0,17,0,0,0,0,0,2,0
262,92,0,24,7,47,10,1,4,1,99,7,0,7,0,0,7,0
263,6,0,1,0,2,0,0,0,0,3,0,0,1,0,0,0,1
264,114,1,55,5,33,12,0,0,2,120,7,0,7,2,0,2,0
265,29,0,16,0,10,5,0,0,1,33,1,2,0,0,0,0,0
266,8,0,4,0,0,1,0,0,0,9,0,0,0,0,0,0,0
267,8,0,4,0,2,4,0,0,0,6,2,2,1,1,0,0,1
268,14,0,7,1,10,1,0,0,0,17,0,0,0,0,0,0,0
269,11,0,9,0,2,1,0,0,1,12,5,0,2,0,0,0,1
270,14,1,6,1,2,0,3,1,1,21,1,1,0,1,0,0,1
271,15,0,6,0,8,0,1,0,0,14,1,1,0,1,0,0,0
272,9,0,4,0,5,1,0,0,0,17,0,0,1,0,0,1,0
273,32,0,9,4,12,4,2,1,0,47,1,1,1,3,0,0,0
274,36,0,12,4,8,5,0,1,1,44,8,0,4,1,0,0,1
275,15,0,8,1,4,0,0,0,1,19,2,0,0,0,0,0,1
276,11,0,7,0,5,0,0,0,0,13,1,0,1,0,0,0,1
277,23,0,8,2,8,2,0,0,0,19,0,0,2,2,0,1,1
278,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
279,12,0,4,2,11,0,0,0,0,12,4,0,1,0,0,0,0
280,8,0,2,1,0,1,0,0,0,11,0,0,0,0,0,0,1
281,2,0,5,0,2,0,0,0,0,6,1,0,0,1,0,0,1
282,26,0,14,0,9,2,0,0,0,36,1,0,6,2,0,1,0
283,13,0,5,0,6,1,0,0,2,11,1,0,0,0,0,1,1
284,13,1,6,1,6,2,0,1,1,28,2,0,0,0,0,0,0
285,13,1,3,0,0,2,0,0,0,18,1,0,2,3,0,1,1
286,13,0,3,1,5,1,0,0,0,9,0,0,1,0,0,0,1
287,11,0,3,1,4,1,0,0,0,12,1,0,2,0,0,0,0
288,39,1,21,3,10,3,0,1,0,42,1,0,3,1,0,0,0
289,27,0,7,1,8,3,0,1,1,32,4,0,4,1,0,1,0
290,31,0,4,2,2,4,1,0,0,29,1,0,0,0,0,1,1
291,10,0,5,0,0,0,0,0,0,15,2,0,0,3,0,0,0
292,13,0,10,0,7,0,0,0,1,13,1,0,3,0,0,0,0
293,16,0,2,0,7,5,0,1,0,13,1,0,3,6,0,0,1
294,18,1,12,2,14,0,0,0,0,21,2,0,1,2,0,1,1
295,18,0,9,2,4,0,0,0,1,26,1,0,1,0,0,1,0
296,11,0,4,1,4,0,0,0,0,10,1,0,2,0,0,0,0
297,16,0,7,1,2,0,0,0,0,26,0,0,0,1,0,0,0
298,14,0,4,0,1,0,0,0,0,10,0,0,1,1,0,1,1
299,6,0,3,0,3,1,0,0,0,6,0,0,2,0,0,0,1
300,22,0,6,1,9,2,0,0,0,31,8,1,2,0,0,0,1
301,13,0,8,0,6,2,0,1,0,16,0,0,0,0,0,2,0
302,5,0,7,0,5,0,0,0,1,12,0,0,0,0,0,0,1
303,10,0,5,1,2,1,1,0,0,20,0,0,0,1,0,0,1
304,12,0,1,1,5,1,0,0,2,11,1,0,2,1,0,0,1
305,3,0,5,0,1,0,0,0,0,7,0,0,0,1,0,0,0
306,21,0,11,0,8,0,0,0,0,15,1,0,1,2,0,1,0
307,12,0,6,1,3,1,0,1,0,18,0,0,0,1,0,0,0
308,12,0,6,0,5,2,0,0,0,16,0,0,1,0,0,0,1
309,8,0,4,0,1,0,0,0,0,11,0,0,1,0,0,0,1
310,5,0,4,0,2,0,0,0,0,10,1,0,0,0,0,0,0
311,27,0,10,2,7,3,0,3,0,28,3,0,1,0,0,0,0
312,43,0,11,1,12,2,0,0,3,46,3,1,1,0,0,1,0
313,22,0,8,1,7,1,0,2,0,29,0,0,3,0,0,0,1
314,20,0,2,2,6,2,0,0,0,16,0,1,0,0,0,0,0
315,24,0,9,1,6,2,0,0,0,35,1,0,1,0,0,0,0
316,3,0,5,0,1,0,0,0,0,5,0,0,1,0,0,0,0
317,7,0,1,0,0,1,0,0,1,5,2,1,4,0,0,0,1
318,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0
319,5,0,4,0,5,1,0,0,2,12,2,0,1,0,0,0,1
320,21,0,7,0,12,2,0,0,2,11,0,0,1,1,0,2,0
321,6,0,2,0,2,1,0,0,0,5,1,0,0,0,0,1,0
322,10,0,11,0,9,0,0,0,0,11,4,0,0,0,0,0,1
323,41,0,17,7,18,6,1,1,3,46,0,0,4,0,0,1,0
324,12,0,6,1,3,1,0,1,0,18,0,0,0,1,0,0,0
325,31,0,10,1,10,2,0,0,0,41,8,1,4,3,0,0,1
326,15,0,4,1,2,3,0,0,3,15,0,0,1,2,0,0,1
327,6,0,1,1,2,0,0,0,0,8,1,0,0,3,0,0,0
328,36,0,17,3,18,4,0,0,1,32,1,0,3,2,0,0,0
329,22,0,11,0,7,1,0,0,1,38,2,0,1,0,0,0,0
330,13,0,4,0,7,1,0,0,1,16,0,0,2,0,0,0,0
331,13,0,10,0,2,1,0,0,1,10,2,0,0,1,0,1,0
332,9,0,2,0,7,7,0,0,1,10,0,3,2,0,0,0,1
333,29,0,16,1,13,6,0,0,2,23,1,0,5,0,0,0,0
334,46,0,27,3,22,4,0,0,0,51,7,0,5,6,0,1,0
335,11,0,7,1,3,1,0,0,0,27,1,0,0,1,0,1,1
336,52,2,14,2,12,7,0,2,0,51,2,0,2,4,0,0,1
337,16,1,10,0,13,0,0,1,0,12,3,0,0,1,0,0,0
338,14,0,4,1,11,1,0,0,0,7,0,0,3,2,0,0,0
339,77,0,32,3,35,12,0,1,1,71,1,2,6,1,0,3,0
340,18,0,6,1,7,4,0,0,0,15,1,0,1,2,0,0,0
341,24,0,12,0,9,3,0,0,2,40,2,0,2,3,0,0,1
342,4,0,6,0,2,0,0,0,0,6,1,0,0,0,0,0,0
343,26,0,10,2,7,2,0,0,0,31,1,0,5,3,0,1,0
344,55,2,29,5,18,6,0,5,1,58,1,0,7,0,0,0,0
345,19,0,4,1,3,1,0,0,1,17,2,0,0,0,0,0,0
346,11,0,7,1,7,0,0,0,1,15,1,0,1,0,0,2,0
347,56,0,21,1,23,1,0,0,2,47,0,0,3,6,0,1,0
348,9,0,5,1,0,0,0,1,0,8,0,0,1,0,0,1,0
349,10,0,5,0,3,1,0,0,0,13,4,0,0,0,0,1,0
350,10,0,4,1,4,0,0,0,1,22,0,0,1,0,0,0,0
351,5,0,3,0,4,0,0,0,2,8,0,0,1,0,0,0,1
352,17,0,5,1,4,6,0,1,0,21,2,0,2,0,0,0,1
353,8,0,4,0,1,1,0,0,0,9,0,0,1,0,0,0,1
354,23,0,5,0,20,4,0,2,3,19,2,0,3,1,0,0,0
355,16,0,13,2,5,2,0,0,0,25,2,0,0,1,0,1,0
356,7,0,3,0,2,2,0,0,0,5,1,0,0,2,0,0,0
357,18,0,8,0,7,1,0,1,0,22,0,0,1,0,0,0,1
358,16,0,9,1,3,2,0,0,0,25,2,0,1,0,0,0,1
359,13,1,6,0,4,0,0,0,0,4,0,0,0,0,0,0,1
360,33,3,9,1,11,1,0,0,0,30,0,0,3,0,0,0,0
361,13,0,6,1,3,2,0,0,0,23,1,0,0,1,0,0,1
362,19,0,4,0,5,2,0,0,2,22,1,0,0,3,0,0,1
363,14,0,9,2,10,2,0,0,1,7,1,0,2,2,0,0,0
364,9,0,9,0,1,0,0,0,1,14,1,0,1,0,0,0,0
365,11,0,8,1,5,1,0,1,1,10,3,1,2,0,0,0,1
366,27,0,11,0,11,2,0,2,4,28,2,0,1,0,0,1,1
367,22,0,9,1,2,2,0,0,0,27,0,0,0,4,0,0,1
368,18,0,8,2,4,0,0,0,0,16,0,0,2,1,0,0,1
369,13,0,4,1,5,7,0,0,0,13,5,3,1,1,0,0,0
370,51,0,13,4,16,2,0,0,0,44,2,0,2,0,0,0,1
371,10,0,3,1,1,0,0,0,0,13,0,0,1,0,0,0,1
372,19,0,8,1,2,1,0,0,0,26,0,0,0,0,0,0,1
373,10,0,4,1,3,1,0,1,0,13,1,0,0,1,0,0,0
374,23,0,6,0,10,2,0,0,2,33,2,0,2,0,0,0,1
375,6,0,4,1,4,2,0,0,2,16,0,0,0,0,0,0,0
376,12,0,9,2,3,0,0,1,0,13,0,0,1,0,0,0,0
377,22,0,5,0,5,2,0,0,0,22,1,0,1,0,0,0,1
378,21,0,3,0,6,2,0,0,0,10,1,0,3,2,0,3,0
379,7,0,3,0,4,2,0,0,0,4,0,0,1,0,0,0,1
380,10,0,4,0,4,2,0,0,0,11,4,0,0,1,0,0,1
381,4,0,3,0,0,0,0,0,0,11,1,0,1,1,0,0,0
382,19,0,6,1,3,4,0,0,4,23,0,0,4,1,0,0,0
383,7,0,4,1,4,0,0,0,0,6,1,0,0,0,0,0,1
384,14,0,5,0,11,1,0,0,0,14,3,0,4,1,0,0,0
